https://city.imd.gov.in/citywx/city_weather.php?id=42137,Karnal,36.0,-,NIL,NA,18:43,06:06,02:22,12:43,Mainly Clear sky,07-Apr,Mainly Clear sky,08-Apr,Mainly Clear sky,09-Apr,Partly cloudy sky,10-Apr,Partly cloudy sky,11-Apr,Partly cloudy sky with possibility of rain or Thunderstorm,12-Apr,Mainly Clear sky
https://city.imd.gov.in/citywx/city_weather.php?id=42220,Pasighat,29.5,17.2,4,65,17:29,04:53,01:02,11:30,Generally cloudy sky,07-Apr,Partly cloudy sky,08-Apr,Partly cloudy sky,09-Apr,Partly cloudy sky,10-Apr,Generally cloudy sky with Light rain,11-Apr,Rain,12-Apr,Rain
https://city.imd.gov.in/citywx/city_weather.php?id=42748,Baroda,41.8,24.8,NIL,14,18:54,06:25,02:19,13:16,Clear sky,07-Apr,Clear sky,08-Apr,Clear sky,09-Apr,Mainly Clear sky,10-Apr,Mainly Clear sky,11-Apr,Mainly Clear sky,12-Apr,Sunny Day
https://city.imd.gov.in/citywx/city_weather.php?id=42299,Gangtok,20.1,14.3,NIL,65,17:55,05:21,01:28,12:00,Generally cloudy sky with a few spells of rain or thundershowers,07-Apr,Partly cloudy sky with one or two spells of rain or thundershowers,08-Apr,Generally cloudy sky with Light rain,09-Apr,Generally cloudy sky with one or two spells of rain or thundershowers,10-Apr,Generally cloudy sky with Light rain,11-Apr,Rain,12-Apr,Rain
https://city.imd.gov.in/citywx/city_weather.php?id=42973,Chandbali,39.2,26.8,NIL,72,17:59,05:32,01:20,12:23,Partly cloudy sky,07-Apr,Partly cloudy sky,08-Apr,Partly cloudy sky,09-Apr,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,10-Apr,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,11-Apr,Rain or Thundershowers,12-Apr,Rain or Thundershowers
https://city.imd.gov.in/citywx/city_weather.php?id=43053,Puri,35.0,27.6,NIL,81,18:02,05:36,01:21,12:29,Partly cloudy sky,07-Apr,Partly cloudy sky,08-Apr,Partly cloudy sky,09-Apr,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,10-Apr,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,11-Apr,Partly cloudy sky with possibility of rain or Thunderstorm,12-Apr,Partly cloudy sky with possibility of rain or Thunderstorm
https://city.imd.gov.in/citywx/city_weather.php?id=42886,Jharsuguda,41.0,22.4,NIL,25,18:10,05:42,01:33,12:32,Mainly Clear sky,07-Apr,Mainly Clear sky,08-Apr,Partly cloudy sky,09-Apr,Partly cloudy sky,10-Apr,Partly cloudy sky,11-Apr,Partly cloudy sky,12-Apr,Partly cloudy sky
https://city.imd.gov.in/citywx/city_weather.php?id=42976,Paradip,32.8,26.8,NIL,79,17:59,05:33,01:19,12:24,Partly cloudy sky,07-Apr,Partly cloudy sky,08-Apr,Partly cloudy sky,09-Apr,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,10-Apr,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,11-Apr,Rain or Thundershowers,12-Apr,Rain or Thundershowers
https://city.imd.gov.in/citywx/city_weather.php?id=43049,Gopalpur,33.4,23.7,NIL,83,18:06,05:40,01:24,12:34,Partly cloudy sky,07-Apr,Partly cloudy sky,08-Apr,Partly cloudy sky,09-Apr,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,10-Apr,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,11-Apr,Rain or Thundershowers,12-Apr,Rain or Thundershowers
https://city.imd.gov.in/citywx/city_weather.php?id=42895,Balasore,36.5,24.8,NIL,83,17:59,05:31,01:21,12:21,Mainly Clear sky,07-Apr,Mainly Clear sky,08-Apr,Partly cloudy sky,09-Apr,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,10-Apr,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,11-Apr,Rain or Thundershowers,12-Apr,Rain or Thundershowers
https://city.imd.gov.in/citywx/city_weather.php?id=42971,Bhubneshwar-Airport,38.0,25.4,NIL,65,18:02,05:36,01:22,12:28,Partly cloudy sky,07-Apr,Partly cloudy sky,08-Apr,Partly cloudy sky,09-Apr,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,10-Apr,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,11-Apr,Rain or Thundershowers,12-Apr,Rain or Thundershowers
https://city.imd.gov.in/citywx/city_weather.php?id=42618,Kailashahar,NA,23.0,NIL,NA,17:40,05:09,01:07,11:53,Partly cloudy sky with one or two spells of rain or thundershowers,07-Apr,Partly cloudy sky with one or two spells of rain or thundershowers,08-Apr,Partly cloudy sky with one or two spells of rain or thundershowers,09-Apr,Partly cloudy sky with one or two spells of rain or thundershowers,10-Apr,Partly cloudy sky with one or two spells of rain or thundershowers,11-Apr,Partly cloudy sky with possibility of rain or Thunderstorm,12-Apr,Partly cloudy sky with possibility of rain or Thunderstorm
https://city.imd.gov.in/citywx/city_weather.php?id=43225,Karwar,36.4,25.5,NIL,67,18:46,06:26,01:59,13:28,Generally cloudy sky with Light rain,07-Apr,Generally cloudy sky with Light rain,08-Apr,Generally cloudy sky with Light rain,09-Apr,Partly cloudy sky,10-Apr,Partly cloudy sky,11-Apr,Partly cloudy sky,"",""
https://city.imd.gov.in/citywx/city_weather.php?id=42045,Banihal,27.4,12.3,NIL,22,18:53,06:11,02:41,12:40,Partly cloudy sky becoming generally cloudy towards afternoon or evening or night,07-Apr,Partly cloudy sky becoming generally cloudy towards afternoon or evening or night,08-Apr,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,09-Apr,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,10-Apr,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,11-Apr,Generally cloudy sky with possibility of rain or Thunderstorm,12-Apr,Partly cloudy sky with possibility of rain or Thunderstorm
https://city.imd.gov.in/citywx/city_weather.php?id=43309,Maya Bandar,30.3,25.0,1,NA,17:30,05:11,00:37,12:14,Generally cloudy sky with a few spells of rain or thundershowers,07-Apr,Generally cloudy sky with a few spells of rain or thundershowers,08-Apr,Generally cloudy sky with one or two spells of rain or thundershowers,09-Apr,Generally cloudy sky with one or two spells of rain or thundershowers,10-Apr,Generally cloudy sky with one or two spells of rain or thundershowers,11-Apr,Generally cloudy sky with possibility of rain or Thunderstorm,12-Apr,Generally cloudy sky with possibility of rain or Thunderstorm
https://city.imd.gov.in/citywx/city_weather.php?id=43198,Belagavi,35.6,21.2,3,23,18:45,06:23,01:59,13:24,Generally cloudy sky with one or two spells of rain or thundershowers,07-Apr,Generally cloudy sky with one or two spells of rain or thundershowers,08-Apr,Partly cloudy sky,09-Apr,Partly cloudy sky,10-Apr,Partly cloudy sky,11-Apr,Partly cloudy sky,"",""
https://city.imd.gov.in/citywx/city_weather.php?id=43201,Gadag,36.4,21.6,2,35,18:41,06:19,01:54,13:21,Partly cloudy sky with one or two spells of rain or thundershowers,07-Apr,Partly cloudy sky with one or two spells of rain or thundershowers,08-Apr,Partly cloudy sky,09-Apr,Partly cloudy sky,10-Apr,Partly cloudy sky,11-Apr,Partly cloudy sky,12-Apr,Partly cloudy sky
https://city.imd.gov.in/citywx/city_weather.php?id=43226,Honnavar,33.0,23.8,NIL,72,18:45,06:25,01:56,13:28,Partly cloudy sky with one or two spells of rain or thundershowers,07-Apr,Partly cloudy sky with one or two spells of rain or thundershowers,08-Apr,Partly cloudy sky,09-Apr,Partly cloudy sky,10-Apr,Partly cloudy sky,11-Apr,Partly cloudy sky,"",""
https://city.imd.gov.in/citywx/city_weather.php?id=43284,Mangaluru,34.0,23.5,4,67,18:42,06:24,01:52,13:29,Generally cloudy sky with Heavy rain,07-Apr,Generally cloudy sky with Heavy rain,08-Apr,Generally cloudy sky with Light rain,09-Apr,Generally cloudy sky,10-Apr,Generally cloudy sky,11-Apr,Generally cloudy sky,"",""
https://city.imd.gov.in/citywx/city_weather.php?id=43185,Machilipatnam,35.8,25.2,NIL,70,18:19,05:57,01:33,12:56,Generally cloudy sky with haze,07-Apr,Generally cloudy sky with haze,08-Apr,Generally cloudy sky with Light rain,09-Apr,Generally cloudy sky with one or two spells of rain or thundershowers,10-Apr,Generally cloudy sky with one or two spells of rain or thundershowers,11-Apr,Rain,12-Apr,Rain
https://city.imd.gov.in/citywx/city_weather.php?id=43237,Anantapur,38.4,26.9,NIL,27,18:32,06:12,01:44,13:14,Generally cloudy sky with one or two spells of rain or thundershowers,07-Apr,Generally cloudy sky with Light rain,08-Apr,Generally cloudy sky with one or two spells of rain or thundershowers,09-Apr,Generally cloudy sky with one or two spells of rain or thundershowers,10-Apr,Generally cloudy sky with one or two spells of rain or thundershowers,11-Apr,Rain,12-Apr,Rain
https://city.imd.gov.in/citywx/city_weather.php?id=43150,Visakhapatnam,34.0,26.6,TRACE,76,18:11,05:47,01:27,12:44,Generally cloudy sky with one or two spells of rain or thundershowers,07-Apr,Generally cloudy sky with Light rain,08-Apr,Generally cloudy sky with Light rain,09-Apr,Generally cloudy sky with one or two spells of rain or thundershowers,10-Apr,Generally cloudy sky with one or two spells of rain or thundershowers,11-Apr,Rain,12-Apr,Rain
https://city.imd.gov.in/citywx/city_weather.php?id=43275,Tirupathi,38.6,25.8,NIL,39,18:24,06:04,01:34,13:08,Generally cloudy sky with one or two spells of rain or thundershowers,07-Apr,Generally cloudy sky with Light rain,08-Apr,Generally cloudy sky with one or two spells of rain or thundershowers,09-Apr,Generally cloudy sky with one or two spells of rain or thundershowers,10-Apr,Generally cloudy sky with one or two spells of rain or thundershowers,11-Apr,Rain,12-Apr,Rain
https://city.imd.gov.in/citywx/city_weather.php?id=42361,Gwalior,40.0,19.0,NIL,28,18:36,06:03,02:08,12:46,Haze,07-Apr,Clear sky,08-Apr,Clear sky,09-Apr,Clear sky,10-Apr,Clear sky,11-Apr,Mainly Clear sky,12-Apr,Mainly Clear sky
https://city.imd.gov.in/citywx/city_weather.php?id=42103,Ambala,37.9,21.0,NIL,24,18:45,06:06,02:25,12:42,Mainly Clear sky,07-Apr,Mainly Clear sky,08-Apr,Partly cloudy sky,09-Apr,Partly cloudy sky,10-Apr,Partly cloudy sky,11-Apr,Partly cloudy sky with possibility of rain or Thunderstorm,12-Apr,Partly cloudy sky
https://city.imd.gov.in/citywx/city_weather.php?id=42675,Jabalpur,39.6,18.4,NIL,26,18:17,06:24,03:54,14:52,Haze,07-Apr,Clear sky,08-Apr,Clear sky,09-Apr,Clear sky,10-Apr,Clear sky,11-Apr,Mainly Clear sky,12-Apr,Mainly Clear sky
https://city.imd.gov.in/citywx/city_weather.php?id=42754,Indore,39.8,22.4,NIL,15,18:44,06:15,02:10,13:05,Haze,07-Apr,Clear sky,08-Apr,Clear sky,09-Apr,Clear sky,10-Apr,Clear sky,11-Apr,Mainly Clear sky,12-Apr,Mainly Clear sky
https://city.imd.gov.in/citywx/city_weather.php?id=42114,Tehri,25.9,12.8,NIL,36,18:38,05:59,02:18,12:35,Mainly Clear sky,07-Apr,Mainly Clear sky,08-Apr,Partly cloudy sky,09-Apr,Partly cloudy sky,10-Apr,Thunderstorm with rain,11-Apr,Partly cloudy sky with possibility of rain or Thunderstorm,12-Apr,Partly cloudy sky with possibility of rain or Thunderstorm
https://city.imd.gov.in/citywx/city_weather.php?id=42111,Dehradun-Mokhampur,36.0,17.1,NIL,38,18:39,06:01,02:19,12:37,Mainly Clear sky,07-Apr,Mainly Clear sky,08-Apr,Partly cloudy sky,09-Apr,Partly cloudy sky,10-Apr,Thunderstorm with rain,11-Apr,Partly cloudy sky with possibility of rain or Thunderstorm,12-Apr,Partly cloudy sky with possibility of rain or Thunderstorm
https://city.imd.gov.in/citywx/city_weather.php?id=42452,Kota,42.4,22.6,NIL,22,18:45,06:13,02:15,12:59,Mainly Clear sky,07-Apr,Heat Wave,08-Apr,Heat Wave,09-Apr,Heat Wave,10-Apr,Heat Wave,11-Apr,Partly cloudy sky,12-Apr,Partly cloudy sky
https://city.imd.gov.in/citywx/city_weather.php?id=42667,Bhopal-Arera Hills,40.5,20.0,NIL,22,18:38,06:08,02:05,12:57,Clear sky,07-Apr,Clear sky,08-Apr,Clear sky,09-Apr,Clear sky,10-Apr,Clear sky,11-Apr,Mainly Clear sky,12-Apr,Mainly Clear sky
https://city.imd.gov.in/citywx/city_weather.php?id=43213,Kurnool,39.5,26.7,NIL,27,18:31,06:09,01:45,13:10,Generally cloudy sky with one or two spells of rain or thundershowers,07-Apr,Generally cloudy sky with Light rain,08-Apr,Generally cloudy sky with Light rain,09-Apr,Generally cloudy sky with one or two spells of rain or thundershowers,10-Apr,Generally cloudy sky with one or two spells of rain or thundershowers,11-Apr,Rain,12-Apr,Rain
https://city.imd.gov.in/citywx/city_weather.php?id=43181,Vijayawada-Gannavaram,37.4,25.0,0.3,50,18:21,05:58,01:35,12:57,Generally cloudy sky with one or two spells of rain or thundershowers,07-Apr,Generally cloudy sky with one or two spells of rain or thundershowers,08-Apr,Generally cloudy sky with one or two spells of rain or thundershowers,09-Apr,Generally cloudy sky with one or two spells of rain or thundershowers,10-Apr,Generally cloudy sky with one or two spells of rain or thundershowers,11-Apr,Rain,12-Apr,Rain
https://city.imd.gov.in/citywx/city_weather.php?id=42634,Bhuj,43.0,25.1,NIL,8,19:09,06:39,02:36,13:29,Heat Wave,07-Apr,Heat Wave,08-Apr,Heat Wave,09-Apr,Heat Wave,10-Apr,Heat Wave,11-Apr,Sunny Day,12-Apr,Sunny Day
https://city.imd.gov.in/citywx/city_weather.php?id=42737,Rajkot,43.9,24.4,NIL,18,19:04,06:35,02:29,13:26,Heat Wave,07-Apr,Heat Wave,08-Apr,Heat Wave,09-Apr,Heat Wave,10-Apr,Clear sky,11-Apr,Sunny Day,12-Apr,Sunny Day
https://city.imd.gov.in/citywx/city_weather.php?id=42731,Dwarka,32.4,25.4,NIL,70,19:10,06:42,02:37,13:33,Clear sky,07-Apr,Clear sky,08-Apr,Clear sky,09-Apr,Clear sky,10-Apr,Clear sky,11-Apr,Sunny Day,12-Apr,Sunny Day
https://city.imd.gov.in/citywx/city_weather.php?id=42516,Shillong,22.6,14.7,1.6,98,17:41,05:09,01:10,11:51,Partly cloudy sky with haze,07-Apr,Partly cloudy sky,08-Apr,Partly cloudy sky,09-Apr,Partly cloudy sky,10-Apr,Partly cloudy sky,11-Apr,Partly cloudy sky,12-Apr,Partly cloudy sky
https://city.imd.gov.in/citywx/city_weather.php?id=42587,Daltonganj,40.8,20.1,NIL,17,18:12,05:41,01:39,12:27,Mainly Clear sky,07-Apr,Mainly Clear sky,08-Apr,Partly cloudy sky,09-Apr,Partly cloudy sky with possibility of development of thunder lightning,10-Apr,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,11-Apr,Rain or Thundershowers,12-Apr,Mainly Clear sky
https://city.imd.gov.in/citywx/city_weather.php?id=42701,Ranchi,36.2,22.3,NIL,NA,18:06,05:36,01:32,12:24,Mainly Clear sky,07-Apr,Partly cloudy sky towards afternoon or evening,08-Apr,Partly cloudy sky with possibility of development of thunder lightning,09-Apr,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,10-Apr,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,11-Apr,Rain or Thundershowers,12-Apr,Rain or Thundershowers
https://city.imd.gov.in/citywx/city_weather.php?id=42026,Gulmarg,14.8,14.8,NIL,NA,18:57,06:13,02:45,12:42,Partly cloudy sky becoming generally cloudy towards afternoon or evening or night,07-Apr,Partly cloudy sky becoming generally cloudy towards afternoon or evening or night,08-Apr,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,09-Apr,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,10-Apr,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,11-Apr,Generally cloudy sky with possibility of rain or Thunderstorm,12-Apr,Partly cloudy sky
https://city.imd.gov.in/citywx/city_weather.php?id=42043,Batote,27.2,14.8,NIL,36,18:52,06:10,02:39,12:41,Partly cloudy sky,07-Apr,Partly cloudy sky becoming generally cloudy towards afternoon or evening or night,08-Apr,Partly cloudy sky becoming generally cloudy towards afternoon or evening or night,09-Apr,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,10-Apr,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,11-Apr,Generally cloudy sky with possibility of rain or Thunderstorm,12-Apr,Partly cloudy sky with possibility of rain or Thunderstorm
https://city.imd.gov.in/citywx/city_weather_test.php?id=42044,Qazigund,27.0,5.8,NIL,31,18:53,06:11,02:41,12:40,Partly cloudy sky becoming generally cloudy towards afternoon or evening or night,07-Apr,Partly cloudy sky becoming generally cloudy towards afternoon or evening or night,08-Apr,Partly cloudy sky becoming generally cloudy towards afternoon or evening or night,09-Apr,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,10-Apr,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,11-Apr,Generally cloudy sky with possibility of rain or Thunderstorm,12-Apr,Partly cloudy sky
https://city.imd.gov.in/citywx/city_weather.php?id=42308,Itanagar,NA,18.6,16,NA,17:35,05:01,01:07,11:40,Generally cloudy sky with Light rain,07-Apr,Mainly Clear sky,08-Apr,Partly cloudy sky,09-Apr,Partly cloudy sky,10-Apr,Generally cloudy sky with Light rain,11-Apr,Rain,12-Apr,Rain
https://city.imd.gov.in/citywx/city_weather.php?id=42542,Udaipur,40.9,21.6,NIL,12,18:53,06:21,02:22,13:08,Mainly Clear sky,07-Apr,Partly cloudy sky,08-Apr,Partly cloudy sky,09-Apr,Partly cloudy sky,10-Apr,Partly cloudy sky,11-Apr,Partly cloudy sky,12-Apr,Partly cloudy sky
https://city.imd.gov.in/citywx/city_weather.php?id=42170,Churu,42.4,19.6,NIL,15,18:51,06:15,02:27,12:55,Mainly Clear sky,07-Apr,Mainly Clear sky,08-Apr,Heat Wave,09-Apr,Heat Wave,10-Apr,Heat Wave,11-Apr,Partly cloudy sky,12-Apr,Partly cloudy sky
https://city.imd.gov.in/citywx/city_weather.php?id=42123,Sriganganagar,41.7,21.3,NIL,24,18:56,06:18,02:36,12:55,Mainly Clear sky,07-Apr,Heat Wave,08-Apr,Heat Wave,09-Apr,Heat Wave,10-Apr,Heat Wave,11-Apr,Partly cloudy sky,12-Apr,Partly cloudy sky
https://city.imd.gov.in/citywx/city_weather.php?id=42328,Jaisalmer,45.0,25.5,NIL,7,19:06,06:32,02:40,13:15,Heat Wave,07-Apr,Heat Wave,08-Apr,Heat Wave,09-Apr,Heat Wave,10-Apr,Heat Wave,11-Apr,Mainly Clear sky,12-Apr,Mainly Clear sky
https://city.imd.gov.in/citywx/city_weather.php?id=42165,Bikaner,43.3,24.7,NIL,9,18:57,06:22,02:33,13:03,Heat Wave,07-Apr,Heat Wave,08-Apr,Heat Wave,09-Apr,Heat Wave,10-Apr,Heat Wave,11-Apr,Partly cloudy sky,12-Apr,Partly cloudy sky
https://city.imd.gov.in/citywx/city_weather.php?id=42131,Hissar,39.9,17.5,NIL,26,18:48,06:11,02:26,12:50,Mainly Clear sky,07-Apr,Mainly Clear sky,08-Apr,Mainly Clear sky,09-Apr,Mainly Clear sky,10-Apr,Partly cloudy sky,11-Apr,Partly cloudy sky,12-Apr,Mainly Clear sky
https://city.imd.gov.in/citywx/city_weather.php?id=42909,Veraval,31.8,23.3,NIL,72,19:05,06:38,02:28,13:31,Clear sky,07-Apr,Clear sky,08-Apr,Clear sky,09-Apr,Clear sky,10-Apr,Clear sky,11-Apr,Sunny Day,12-Apr,Sunny Day
https://city.imd.gov.in/citywx/city_weather.php?id=42724,Agartala,35.4,25.6,NIL,61,17:43,05:12,01:08,11:58,Partly cloudy sky with one or two spells of rain or thundershowers,07-Apr,Partly cloudy sky with one or two spells of rain or thundershowers,08-Apr,Mist,09-Apr,Mist,10-Apr,Partly cloudy sky with one or two spells of rain or thundershowers,11-Apr,Partly cloudy sky with possibility of rain or Thunderstorm,12-Apr,Partly cloudy sky with possibility of rain or Thunderstorm
https://city.imd.gov.in/citywx/city_weather.php?id=43233,Chitradurga,35.4,22.3,NIL,48,18:37,06:17,01:48,13:20,Generally cloudy sky with one or two spells of rain or thundershowers,07-Apr,Generally cloudy sky with one or two spells of rain or thundershowers,08-Apr,Partly cloudy sky,09-Apr,Partly cloudy sky,10-Apr,Partly cloudy sky,11-Apr,Partly cloudy sky,"",""
https://city.imd.gov.in/citywx/city_weather.php?id=42726,Aizwal,32.4,18.4,NIL,NA,17:37,05:06,01:02,11:52,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,07-Apr,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,08-Apr,Partly cloudy sky,09-Apr,Partly cloudy sky,10-Apr,Partly cloudy sky,11-Apr,Partly cloudy sky,12-Apr,Sunny Day
https://city.imd.gov.in/citywx/city_weather.php?id=42099,Ludhiana,38.1,17.0,NIL,31,18:49,06:10,02:30,12:44,Mainly Clear sky,07-Apr,Mainly Clear sky,08-Apr,Mainly Clear sky,09-Apr,Partly cloudy sky,10-Apr,Partly cloudy sky,11-Apr,Partly cloudy sky,12-Apr,Mainly Clear sky
https://city.imd.gov.in/citywx/city_weather.php?id=42339,Jodhpur,43.0,22.0,NIL,12,18:57,06:24,02:30,13:08,Heat Wave,07-Apr,Heat Wave,08-Apr,Heat Wave,09-Apr,Heat Wave,10-Apr,Heat Wave,11-Apr,Partly cloudy sky,12-Apr,Mainly Clear sky
https://city.imd.gov.in/citywx/city_weather.php?id=42369,Lucknow-Airport,38.8,19.5,NIL,18,18:26,05:52,01:59,12:34,Clear sky,07-Apr,Clear sky,08-Apr,Strong surface winds during day time,09-Apr,Strong surface winds during day time,10-Apr,Strong surface winds during day time,11-Apr,Partly cloudy sky,12-Apr,Partly cloudy sky
https://city.imd.gov.in/citywx/city_weather.php?id=42379,Gorakhpur,39.6,19.2,NIL,18,18:16,05:42,01:48,12:24,Mainly Clear sky,07-Apr,Mainly Clear sky,08-Apr,Rain or Thundershowers with strong gusty winds,09-Apr,Rain or Thundershowers with strong gusty winds,10-Apr,Rain or Thundershowers with strong gusty winds,11-Apr,Generally cloudy sky with possibility of rain or Thunderstorm,12-Apr,Partly cloudy sky with possibility of rain or Thunderstorm
https://city.imd.gov.in/citywx/city_weather.php?id=42273,Bahraich,39.4,15.8,NIL,26,18:23,05:49,01:58,12:29,Mainly Clear sky,07-Apr,Mainly Clear sky,08-Apr,Rain or Thundershowers with strong gusty winds,09-Apr,Rain or Thundershowers with strong gusty winds,10-Apr,Rain or Thundershowers with strong gusty winds,11-Apr,Generally cloudy sky with possibility of rain or Thunderstorm,12-Apr,Partly cloudy sky with possibility of rain or Thunderstorm
https://city.imd.gov.in/citywx/city_weather.php?id=42372,Fursatganj,39.8,16.4,NIL,17,18:24,05:50,01:55,12:33,Mainly Clear sky,07-Apr,Mainly Clear sky,08-Apr,Strong surface winds during day time,09-Apr,Strong surface winds during day time,10-Apr,Strong surface winds during day time,11-Apr,Partly cloudy sky,12-Apr,Partly cloudy sky
https://city.imd.gov.in/citywx/city_weather.php?id=42044,Qazigund,27.0,5.8,NIL,31,18:53,06:11,02:41,12:40,Partly cloudy sky becoming generally cloudy towards afternoon or evening or night,07-Apr,Partly cloudy sky becoming generally cloudy towards afternoon or evening or night,08-Apr,Partly cloudy sky becoming generally cloudy towards afternoon or evening or night,09-Apr,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,10-Apr,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,11-Apr,Generally cloudy sky with possibility of rain or Thunderstorm,12-Apr,Partly cloudy sky
https://city.imd.gov.in/citywx/city_weather.php?id=42048,Bhaderwah,25.4,9.1,NIL,NA,18:51,06:09,02:37,12:40,Mainly clear sky becoming partly cloudy towards afternoon or evening,07-Apr,Partly cloudy sky becoming generally cloudy towards afternoon or evening or night,08-Apr,Partly cloudy sky becoming generally cloudy towards afternoon or evening or night,09-Apr,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,10-Apr,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,11-Apr,Generally cloudy sky with possibility of rain or Thunderstorm,12-Apr,Partly cloudy sky with possibility of rain or Thunderstorm
https://city.imd.gov.in/citywx/city_weather.php?id=42046,Kukernag,25.5,8.8,NIL,34,18:56,06:13,02:43,12:44,Partly cloudy sky becoming generally cloudy towards afternoon or evening or night,07-Apr,Partly cloudy sky becoming generally cloudy towards afternoon or evening or night,08-Apr,Partly cloudy sky becoming generally cloudy towards afternoon or evening or night,09-Apr,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,10-Apr,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,11-Apr,Generally cloudy sky with possibility of rain or Thunderstorm,12-Apr,Generally cloudy sky
https://city.imd.gov.in/citywx/city_weather.php?id=42539,Deesa,43.3,23.0,NIL,10,18:59,06:28,02:28,13:16,Heat Wave,07-Apr,Heat Wave,08-Apr,Heat Wave,09-Apr,Heat Wave,10-Apr,Heat Wave,11-Apr,Sunny Day,12-Apr,Sunny Day
https://city.imd.gov.in/citywx/city_weather.php?id=42189,Bareilly,37.2,17.2,NIL,29,18:33,05:57,02:09,12:36,Mainly Clear sky,07-Apr,Mainly Clear sky,08-Apr,Strong surface winds during day time,09-Apr,Rain or Thundershowers with strong gusty winds,10-Apr,Rain or Thundershowers with strong gusty winds,11-Apr,Partly cloudy sky with possibility of rain or Thunderstorm,12-Apr,Partly cloudy sky with possibility of rain or Thunderstorm
https://city.imd.gov.in/citywx/city_weather.php?id=42463,Jhansi,40.5,22.0,NIL,17,18:34,06:02,02:05,12:47,Mainly Clear sky,07-Apr,Mainly Clear sky,08-Apr,Heat Wave,09-Apr,Heat Wave,10-Apr,Strong surface winds during day time,11-Apr,Partly cloudy sky,12-Apr,Partly cloudy sky
https://city.imd.gov.in/citywx/city_weather.php?id=42527,Kohima,27.0,14.4,5,NA,17:32,05:00,01:01,11:41,Generally cloudy sky,07-Apr,Generally cloudy sky,08-Apr,Generally cloudy sky,09-Apr,Generally cloudy sky,10-Apr,Generally cloudy sky,11-Apr,Generally cloudy sky,12-Apr,Generally cloudy sky
https://city.imd.gov.in/citywx/city_weather.php?id=42474,Prayagraj,41.4,19.6,NIL,28,18:22,05:49,01:52,12:34,Mainly Clear sky,07-Apr,Mainly Clear sky,08-Apr,Strong surface winds during day time,09-Apr,Strong surface winds during day time,10-Apr,Strong surface winds during day time,11-Apr,Partly cloudy sky,12-Apr,Partly cloudy sky
https://city.imd.gov.in/citywx/city_weather.php?id=42500,Purnea,34.2,21.7,NIL,59,17:59,05:26,01:29,12:09,Partly cloudy sky,07-Apr,Partly cloudy sky,08-Apr,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,09-Apr,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,10-Apr,Partly cloudy sky,11-Apr,Partly cloudy sky with possibility of rain or Thunderstorm,12-Apr,Partly cloudy sky with possibility of rain or Thunderstorm
https://city.imd.gov.in/citywx/city_weather.php?id=42591,Gaya,40.2,21.0,NIL,31,18:08,05:37,01:37,12:22,Mainly Clear sky,07-Apr,Mainly Clear sky,08-Apr,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,09-Apr,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,10-Apr,Partly cloudy sky,11-Apr,Mainly Clear sky,12-Apr,Mainly Clear sky
